timestamp x_robot y_robot z_robot roll_robot pitch_robot yaw_robot runtime
0000 -0.11170421540737152 -0.5224101543426514 2.2975845336914062 -150.27324641896755 -35.66312477117536 -131.5389315492353 2.343081364997488
0001 -0.11925943195819855 -0.5243450999259949 2.315666437149048 -150.89251409427936 -34.50465680835859 -132.99392364782594 0.03677952499856474
0002 -0.12271833419799805 -0.5271152853965759 2.3308284282684326 -151.2595230990077 -33.928539074134555 -132.60733326337512 0.03594026600330835
0003 -0.12493997067213058 -0.5240753889083862 2.3202052116394043 -149.92693247159346 -33.32493892498783 -133.7057559329291 0.037282572004187386
0004 -0.12623435258865356 -0.5222234725952148 2.313182830810547 -149.24258773634176 -34.03164991154512 -135.11848822853383 0.03737316500337329
0005 -0.1283903568983078 -0.5212337374687195 2.31097412109375 -148.22696573897625 -33.80468977039663 -136.27563961872193 0.03879617500206223
0006 -0.131259948015213 -0.5221753120422363 2.3180415630340576 -148.6393365972732 -32.62047586249348 -136.79109745295645 0.03651107900077477
0007 -0.13367877900600433 -0.5213340520858765 2.317331314086914 -147.5969726917323 -32.464825120731014 -137.97892330065372 0.033186372005729936
0008 -0.13551339507102966 -0.5196528434753418 2.3134334087371826 -147.68165905427537 -31.9708252862422 -138.0867882545484 0.03477676100010285
0009 -0.13761770725250244 -0.5181505084037781 2.3098580837249756 -147.65038466954152 -32.27394244701717 -139.00518939155987 0.03614598500280408
0010 -0.1407189667224884 -0.5178803205490112 2.3122239112854004 -147.25955133723014 -31.67461512666145 -139.77289509778151 0.03556792200106429
0011 -0.14270728826522827 -0.5185803771018982 2.3185653686523438 -147.31116884556764 -31.218483064574738 -140.03020326690975 0.03395488599926466
0012 -0.14510393142700195 -0.5177396535873413 2.317396879196167 -146.8842309187939 -30.668519716562116 -141.15915077950768 0.03658021899900632
0013 -0.14743846654891968 -0.5156142115592957 2.3115668296813965 -146.5475013833202 -29.797704591281008 -141.5716563477418 0.033944973001780454
0014 -0.14890462160110474 -0.5129171013832092 2.3032453060150146 -145.99125451892948 -29.943085046084256 -142.43975562609978 0.038159051997354254
0015 -0.1503669023513794 -0.5110635757446289 2.297605037689209 -144.89647592601617 -29.984840536623842 -143.52268070474233 0.03892331200040644
0016 -0.15283650159835815 -0.5111454725265503 2.3017168045043945 -144.8132652403855 -30.282520243211554 -144.96322768105594 0.032619397999951616
0017 -0.1571744978427887 -0.5156094431877136 2.326874256134033 -144.7435592645855 -29.14087311995059 -145.5839262742798 0.03192456199758453
0018 -0.15866707265377045 -0.5137230753898621 2.32289719581604 -145.18109054120964 -28.76173251328506 -145.57827833323674 0.03334143399843015
0019 -0.1603011041879654 -0.5109723210334778 2.3147945404052734 -144.4698153890669 -28.27257696946457 -146.21553299821042 0.03373900500446325
0020 -0.16245855391025543 -0.5090158581733704 2.3091928958892822 -144.47258026615768 -28.40640831790359 -147.1874603158985 0.03927262799697928
0021 -0.16371500492095947 -0.5057514905929565 2.2975330352783203 -143.42452032249196 -28.362614582406135 -148.54470611984468 0.035507820000930224
0022 -0.16613920032978058 -0.5062878131866455 2.303757667541504 -143.75685720381753 -27.270121719052305 -148.74229269781495 0.0332949430012377
