timestamp x_robot y_robot z_robot roll_robot pitch_robot yaw_robot runtime
0000 0.7601596117019653 -0.7809388637542725 3.150296449661255 -159.28518897095717 -54.96700498297957 -104.34602537581614 2.2874499800018384
0001 0.7476643919944763 -0.7737126350402832 3.112583637237549 -163.02490869950793 -54.926150559239915 -97.62145615869326 0.03471320799872046
0002 0.7337068915367126 -0.7794228792190552 3.118690252304077 -158.74993154386144 -50.35417284586684 -101.79889930996205 0.0280320380043122
0003 0.7323375940322876 -0.7876392602920532 3.1450023651123047 -158.34470438072333 -49.159174657374706 -103.4438735481062 0.030740432994207367
0004 0.7157412767410278 -0.7812707424163818 3.1123757362365723 -157.42901723784448 -50.09262327285764 -104.46560859785458 0.03682731599838007
0005 0.7009433507919312 -0.7785196900367737 3.0909879207611084 -155.3858916831203 -50.15075738348224 -105.89128586186833 0.033086016002926044
0006 0.699932873249054 -0.7878889441490173 3.1266191005706787 -156.97201697120556 -49.54985601831161 -105.55981806820954 0.036638746001699474
0007 0.6774033904075623 -0.7766315340995789 3.07216739654541 -154.89722803035812 -48.40808457398112 -106.66334910471622 0.03609616299945628
0008 0.6621559262275696 -0.7716481685638428 3.0427520275115967 -153.67444213372573 -45.70851002218195 -106.95595569857025 0.03498572300304659
0009 0.6567019820213318 -0.7774675488471985 3.0624566078186035 -156.57079263260925 -45.83966445136349 -104.61503179680987 0.035356655993382446
0010 0.6590458154678345 -0.7898701429367065 3.1111135482788086 -155.8022203917073 -46.05410062075347 -105.35169075444519 0.03647155500220833
0011 0.6468940377235413 -0.7910329103469849 3.107546329498291 -156.2313811432925 -45.90515897403762 -106.46442582896321 0.0337052999966545
0012 0.627905011177063 -0.78145432472229 3.063457727432251 -154.2926227471751 -44.613667756077945 -108.09239616011952 0.037418489999254234
0013 0.6295679211616516 -0.7958969473838806 3.1178195476531982 -153.96991438242347 -43.60616824891879 -107.61464619941901 0.03295541799889179
0014 0.6281034350395203 -0.8063228130340576 3.154573440551758 -158.38234727025005 -45.49574944167881 -105.213977811158 0.03766318500129273
0015 0.6132954359054565 -0.8022738695144653 3.133073091506958 -155.75283846491783 -44.146035587577195 -106.75733799641314 0.03567843999917386
0016 0.5934404730796814 -0.7895036935806274 3.0774099826812744 -154.94553754451428 -43.308470601484665 -107.1442172237237 0.03840537899668561
0017 0.5843032598495483 -0.7908295392990112 3.0802981853485107 -156.49884795115574 -44.432798910419315 -106.93091155690605 0.03405788700183621
0018 0.5722727179527283 -0.7907480597496033 3.074887752532959 -155.8138323431621 -43.25512796441636 -106.97248895124599 0.04073000899370527
0019 0.5513625741004944 -0.7780893445014954 3.0197010040283203 -154.28666781069572 -41.403934720367204 -107.82042136601781 0.035819238000840414
0020 0.5390926599502563 -0.7742311358451843 3.0037598609924316 -153.06903836134782 -41.42967090118978 -109.36473727241287 0.03657064500293927
0021 0.5323032736778259 -0.7790374755859375 3.0192465782165527 -154.30283670860751 -41.560394819458 -107.65745561629646 0.029770859000564087
0022 0.5150395035743713 -0.7670365571975708 2.9690542221069336 -158.62115909589411 -43.921396019024264 -106.5562810324138 0.04112423000333365
0023 0.5060696005821228 -0.7735394239425659 2.9890148639678955 -154.49214738782572 -43.30677170204538 -107.5083009416163 0.035254492999229115
0024 0.5038434863090515 -0.7847923040390015 3.0296289920806885 -158.80675804274728 -46.132136049719385 -106.23927488560045 0.04066412799875252
0025 0.48512962460517883 -0.7746970653533936 2.9840896129608154 -156.2085963120687 -45.852237927569945 -105.832942943477 0.03443579899612814
0026 0.4807056784629822 -0.7841812372207642 3.0173234939575195 -156.0809292193101 -45.28343041173787 -107.36669795131175 0.04054465099761728
0027 0.4659278094768524 -0.7796716690063477 2.9938652515411377 -154.91988633951303 -42.21521719642529 -107.78380882925744 0.037265694998495746
0028 0.45436719059944153 -0.7782294154167175 2.987008810043335 -154.41444485463694 -41.61611347865409 -107.36686041559925 0.03675968299648957
