timestamp x_robot y_robot z_robot roll_robot pitch_robot yaw_robot runtime
0000 -0.11170421540737152 -0.5224101543426514 2.2975845336914062 -150.27324641896755 -35.66312477117536 -131.5389315492353 2.3910790640002233
0001 -0.11925943195819855 -0.5243450999259949 2.315666437149048 -150.89251409427936 -34.50465680835859 -132.99392364782594 0.03537837500334717
0002 -0.12271833419799805 -0.5271152853965759 2.3308284282684326 -151.2595230990077 -33.928539074134555 -132.60733326337512 0.033064019997254945
0003 -0.12493997067213058 -0.5240753889083862 2.3202052116394043 -149.92693247159346 -33.32493892498783 -133.7057559329291 0.03514788800384849
0004 -0.12623435258865356 -0.5222234725952148 2.313182830810547 -149.24258773634176 -34.03164991154512 -135.11848822853383 0.03481643000122858
0005 -0.1283903568983078 -0.5212337374687195 2.31097412109375 -148.22696573897625 -33.80468977039663 -136.27563961872193 0.03834210200147936
0006 -0.131259948015213 -0.5221753120422363 2.3180415630340576 -148.6393365972732 -32.62047586249348 -136.79109745295645 0.036823663001996465
0007 -0.13367877900600433 -0.5213340520858765 2.317331314086914 -147.5969726917323 -32.464825120731014 -137.97892330065372 0.034617334000358824
0008 -0.13551339507102966 -0.5196528434753418 2.3134334087371826 -147.68165905427537 -31.9708252862422 -138.0867882545484 0.03814992000116035
0009 -0.13761770725250244 -0.5181505084037781 2.3098580837249756 -147.65038466954152 -32.27394244701717 -139.00518939155987 0.03493811700172955
0010 -0.1407189667224884 -0.5178803205490112 2.3122239112854004 -147.25955133723014 -31.67461512666145 -139.77289509778151 0.033644222996372264
0011 -0.14270728826522827 -0.5185803771018982 2.3185653686523438 -147.31116884556764 -31.218483064574738 -140.03020326690975 0.03298531899781665
0012 -0.14510393142700195 -0.5177396535873413 2.317396879196167 -146.8842309187939 -30.668519716562116 -141.15915077950768 0.03159811100340448
0013 -0.14743846654891968 -0.5156142115592957 2.3115668296813965 -146.5475013833202 -29.797704591281008 -141.5716563477418 0.03370813299989095
0014 -0.14890462160110474 -0.5129171013832092 2.3032453060150146 -145.99125451892948 -29.943085046084256 -142.43975562609978 0.03779636599938385
0015 -0.1503669023513794 -0.5110635757446289 2.297605037689209 -144.89647592601617 -29.984840536623842 -143.52268070474233 0.028552374002174474
0016 -0.15283650159835815 -0.5111454725265503 2.3017168045043945 -144.8132652403855 -30.282520243211554 -144.96322768105594 0.031427011999767274
0017 -0.1571744978427887 -0.5156094431877136 2.326874256134033 -144.7435592645855 -29.14087311995059 -145.5839262742798 0.03833315100200707
0018 -0.15866707265377045 -0.5137230753898621 2.32289719581604 -145.18109054120964 -28.76173251328506 -145.57827833323674 0.034892691001005005
0019 -0.1603011041879654 -0.5109723210334778 2.3147945404052734 -144.4698153890669 -28.27257696946457 -146.21553299821042 0.03480154200224206
0020 -0.16245855391025543 -0.5090158581733704 2.3091928958892822 -144.47258026615768 -28.40640831790359 -147.1874603158985 0.034772223996696994
0021 -0.16371500492095947 -0.5057514905929565 2.2975330352783203 -143.42452032249196 -28.362614582406135 -148.54470611984468 0.031113416000152938
0022 -0.16613920032978058 -0.5062878131866455 2.303757667541504 -143.75685720381753 -27.270121719052305 -148.74229269781495 0.036509215002297424
0023 -0.16777566075325012 -0.5030300617218018 2.2940571308135986 -142.9824029436827 -26.383897992863872 -149.26767715618334 0.034180761002062354
0024 -0.1711568534374237 -0.5038822889328003 2.3046963214874268 -143.77159593904537 -25.42526546967633 -149.11080851231753 0.033222970996575896
0025 -0.1721726357936859 -0.5011833310127258 2.2967007160186768 -142.43434012778567 -25.320749350762423 -150.0479920103564 0.031120920000830665
0026 -0.17380383610725403 -0.4994562566280365 2.2932703495025635 -142.35888718492407 -25.60057230216954 -151.24473540412149 0.036524871000438
0027 -0.17603999376296997 -0.4989272952079773 2.29436993598938 -142.1772735867518 -26.219878047904135 -152.62177350629977 0.03352033400005894
0028 -0.17746244370937347 -0.49696218967437744 2.2878804206848145 -140.8710288755975 -25.92020096373761 -154.0523047351858 0.03148946299916133
0029 -0.17995993793010712 -0.49634936451911926 2.2906653881073 -141.19729645839297 -24.82934446767748 -154.2470358295553 0.0319367499978398
0030 -0.18139725923538208 -0.4944780468940735 2.2867777347564697 -141.0603277042687 -24.825400371416773 -154.73892136158713 0.03655672100285301
0031 -0.18341563642024994 -0.4929409921169281 2.2843165397644043 -141.0837150741458 -24.782368163361078 -155.7414537408805 0.03365709100035019
0032 -0.18493346869945526 -0.49122610688209534 2.2807765007019043 -140.8109355567554 -24.108336039720538 -155.95172324642635 0.04089652800030308
0033 -0.18632559478282928 -0.48896607756614685 2.276479959487915 -140.6128405465707 -22.81572598987985 -156.13114349294122 0.031252143999154214
0034 -0.18749362230300903 -0.4859282076358795 2.2681169509887695 -139.71470110758275 -22.35033191592377 -157.27910254578154 0.033362684000167064
0035 -0.1903032511472702 -0.48705655336380005 2.2772490978240967 -140.98471640804905 -19.70203098771628 -157.05642326992054 0.03711063399532577
0036 -0.1956331431865692 -0.4854278266429901 2.2844364643096924 -139.80456946636195 -18.28475458181749 -158.11130132634844 0.03080334900005255
0037 -0.19664007425308228 -0.4822861850261688 2.2762224674224854 -139.25836946781712 -17.749309924041906 -158.6078727183464 0.03148495299683418
0038 -0.19834186136722565 -0.48144614696502686 2.2782816886901855 -139.9834824344028 -17.50820721193471 -159.27417998355054 0.0346272000024328
0039 -0.19985173642635345 -0.4793034493923187 2.2754709720611572 -139.71652002676808 -18.571259505787236 -160.43275119823977 0.03446635299769696
0040 -0.2013320028781891 -0.478386789560318 2.2771825790405273 -139.6083929887979 -17.357082370909094 -160.94085989886986 0.035248672000307124
0041 -0.20268245041370392 -0.4768143594264984 2.2763357162475586 -138.7030428462779 -16.34412609901347 -161.52732346540657 0.03306281400000444
0042 -0.20519228279590607 -0.47686243057250977 2.2822206020355225 -139.98818366582114 -15.889262733652597 -161.9906950479878 0.03245498300384497
0043 -0.20648492872714996 -0.4748196303844452 2.2774670124053955 -138.59185930796377 -15.38300031091966 -162.48312151571253 0.036643344996264204
0044 -0.20822970569133759 -0.47454866766929626 2.2810637950897217 -139.2575836417547 -15.613381795443214 -163.42311915953493 0.032792186000733636
0045 -0.21072347462177277 -0.47508105635643005 2.291106939315796 -139.13582893696764 -15.11627400916675 -164.02830966799246 0.032401664000644814
0046 -0.21251289546489716 -0.4736664593219757 2.2905499935150146 -139.45582336515517 -14.257262958631825 -164.5181290123374 0.030121654002869036
0047 -0.21310481429100037 -0.47045353055000305 2.2819480895996094 -137.96076153381208 -14.359614554113646 -165.39879325416464 0.032778897002572194
0048 -0.21300610899925232 -0.4669208526611328 2.2705395221710205 -137.95657828401357 -14.191587410989552 -166.58764859176912 0.03525295099825598
0049 -0.21517306566238403 -0.4668464660644531 2.276346445083618 -138.40959170931782 -13.507606055536124 -167.3296199868318 0.03277243499906035
0050 -0.21569451689720154 -0.4631456732749939 2.265207529067993 -138.31520916331243 -13.343259057138 -167.92583133279473 0.03411846800008789
0051 -0.21610210835933685 -0.4606878459453583 2.258084774017334 -138.2125708912038 -12.70054418874453 -168.32939389239098 0.033831608001491986
0052 -0.2167331427335739 -0.4582090377807617 2.252487897872925 -137.34905177368154 -12.296610786526674 -169.0962859639894 0.030763213995669503
0053 -0.21938419342041016 -0.45890140533447266 2.263392686843872 -138.44677942246526 -11.19129753599903 -169.41931364851945 0.034069695000653155
0054 -0.22066496312618256 -0.45760083198547363 2.2645130157470703 -137.73742532798371 -11.493824981993296 -170.30500759757766 0.030478243999823462
0055 -0.22147414088249207 -0.4559791684150696 2.263063669204712 -137.7161261235497 -10.39903307806274 -170.41063876615357 0.031212549001793377
0056 -0.22190643846988678 -0.4532961845397949 2.2572219371795654 -137.93309376294476 -9.33999778602444 -170.56710180516242 0.03476017499633599
0057 -0.223787322640419 -0.45236527919769287 2.2600178718566895 -138.00905383272914 -8.342630310297885 -170.83588332087464 0.035480541002471
0058 -0.22468039393424988 -0.45129528641700745 2.260676145553589 -138.00837107075174 -8.416100674781665 -171.74892739577368 0.03253346400015289
0059 -0.22524406015872955 -0.4486175775527954 2.2538702487945557 -138.01645985786743 -7.2317864738590485 -171.79516523648113 0.036743284996191505
0060 -0.2258133441209793 -0.4461282789707184 2.248831033706665 -137.6966990885331 -6.6222926911545175 -172.4370812738597 0.03750420600408688
0061 -0.22712558507919312 -0.44514745473861694 2.2505693435668945 -137.75253588923277 -6.483983771231589 -173.31562487411543 0.03407033599796705
0062 -0.22711926698684692 -0.4426339268684387 2.2438156604766846 -137.48628612668375 -6.590979155681439 -174.28634554379576 0.03791913500026567
0063 -0.22807469964027405 -0.44059258699417114 2.241163969039917 -137.42377757814128 -5.623627294497672 -174.59769150140872 0.034165908000431955
0064 -0.22987477481365204 -0.4400147497653961 2.248107671737671 -137.82888682796707 -5.135299679587554 -175.40380216183482 0.03339384699938819
0065 -0.23020455241203308 -0.4382185935974121 2.2447011470794678 -137.61892675909394 -4.6238971692220865 -175.82437186283843 0.03475064299709629
0066 -0.23082515597343445 -0.43661442399024963 2.2438576221466064 -137.2452846135076 -3.603143213233357 -176.17427259947874 0.035785616004432086
0067 -0.23119276762008667 -0.4334774613380432 2.235944986343384 -137.2640952782372 -2.859415845102385 -176.25213596930553 0.0349668830021983
0068 -0.23280447721481323 -0.43379852175712585 2.2456936836242676 -137.51788228927816 -2.7038820501122918 -177.3388364473562 0.038930504000745714
0069 -0.2336570769548416 -0.4323974549770355 2.2452945709228516 -137.72050435144584 -1.6587136079134648 -177.4067886080641 0.03263156799948774
0070 -0.23415715992450714 -0.4305482804775238 2.243328809738159 -137.65660756541556 -1.5585656125972318 -178.1056067076544 0.03510604499751935
0071 -0.23477378487586975 -0.4280586838722229 2.2400317192077637 -137.5027713244036 -1.350463478201031 -178.8519077367607 0.03429029400285799
0072 -0.23452061414718628 -0.42514875531196594 2.2318615913391113 -137.66585964349812 -1.2887149001601286 -179.6062518333855 0.03467061900300905
0073 -0.23502904176712036 -0.42341145873069763 2.230994701385498 -138.05689070253965 -0.2547497029817287 -179.9564797997973 0.033545986996614374
0074 -0.23524512350559235 -0.42049673199653625 2.2247414588928223 -137.513148887057 0.782740673248064 179.818353294679 0.031713980002678
0075 -0.23596379160881042 -0.4187770187854767 2.224623203277588 -137.7830828877827 0.9466097775864573 179.0591454254638 0.03468810499907704
0076 -0.23674796521663666 -0.4178963601589203 2.2257888317108154 -136.5680492744204 0.6725958653073736 178.07899426149555 0.035552237000956666
