timestamp x_robot y_robot z_robot roll_robot pitch_robot yaw_robot runtime
0000 0.7420529127120972 -0.9239857792854309 3.499014377593994 81.65802790637655 44.15581843023993 -143.35728625991234 2.4692606839998916
0001 0.7261914014816284 -0.9146585464477539 3.4476451873779297 77.42536963738944 48.95486461670437 -145.61043151574327 0.033772852999391034
0002 0.6456649303436279 -0.8464882969856262 3.135129690170288 79.56992456747 50.400849601822344 -148.44470022986033 0.032354601000406547
0003 0.652186393737793 -0.8620970845222473 3.188121795654297 87.1055828198411 56.47499088426026 -141.208538002808 0.03258250299768406
0004 0.6593378186225891 -0.8745530843734741 3.2292003631591797 92.90773432798368 54.31539740393662 -134.88551809106534 0.03215394099970581
0005 0.6643875241279602 -0.8861154317855835 3.26249098777771 94.6653218205536 58.272188834423105 -132.6331286423037 0.03821282599892584
0006 0.661554217338562 -0.8875007629394531 3.260725975036621 104.01987844827677 55.36241037986853 -125.25523198645857 0.034810086002835305
0007 0.664240300655365 -0.8930212259292603 3.27846360206604 124.81081568056686 62.831423328879815 -104.76682875975324 0.03616266799872392
0008 0.6422531008720398 -0.8794124126434326 3.2090954780578613 107.7072316734707 44.47335689706848 -117.7248034297182 0.034275914997124346
0009 0.662636935710907 -0.8963520526885986 3.2859103679656982 111.46754894074475 68.57988439604102 -112.25567402598173 0.03248994200112065
0010 0.6514569520950317 -0.8939228057861328 3.2636771202087402 100.99980768047476 52.850936806765475 -128.58504826645586 0.03973927400147659
0011 0.6463856101036072 -0.8864043951034546 3.230273723602295 112.71474405203583 66.20835925117035 -119.1711356206124 0.03517605000160984
0012 0.6258046627044678 -0.871986985206604 3.1629815101623535 103.48794808965272 50.07065766357682 -128.03885465053358 0.032415219000540674
0013 0.6452600359916687 -0.8917508721351624 3.2373547554016113 116.78442152057292 72.96879823902054 -114.02795977428343 0.0344785060005961
0014 0.6342366337776184 -0.8845496773719788 3.205526113510132 88.48043900485266 56.73055312292969 -147.8969853575265 0.032706182999390876
0015 0.6294382810592651 -0.88308185338974 3.1909701824188232 81.85856621010092 59.19675388225319 -152.78123984376376 0.03206557600060478
0016 0.6374616026878357 -0.9011582732200623 3.2510080337524414 65.39870102995954 59.83618764088157 -171.62034312880178 0.03205856900240178
0017 0.6435450911521912 -0.9126773476600647 3.28731107711792 59.69646155461056 54.30952524772688 178.83323565148115 0.03157938100048341
0018 0.636023223400116 -0.9068750143051147 3.26400089263916 52.91274076444946 54.587521998790024 171.44477628054102 0.034742318999633426
0019 0.6254729628562927 -0.8998693823814392 3.2309494018554688 50.151133374457906 45.35558358213155 165.5040917762901 0.03516746199966292
0020 0.6030632853507996 -0.8749183416366577 3.1323368549346924 55.23579720308177 39.47465472345436 168.85253460864482 0.03551266100112116
0021 0.5871261954307556 -0.85572350025177 3.059319496154785 57.83128749004548 39.97800719333427 170.08557133515072 0.03299886099921423
0022 0.5739114284515381 -0.8416165709495544 3.0048015117645264 58.09799388553566 39.002080730672866 172.16425637451312 0.03342391299884184
0023 0.564128577709198 -0.8327299952507019 2.968458414077759 60.31277464282456 37.28357909698625 173.7727914344364 0.03259276199969463
0024 0.5542009472846985 -0.8205456733703613 2.926605701446533 62.6212782973406 38.85719172649597 176.57430637608584 0.030485134000628022
0025 0.5534881949424744 -0.8246665596961975 2.937537431716919 58.438899193404566 39.226301579349446 172.35645321121382 0.03725392499836744
0026 0.554413914680481 -0.8329150676727295 2.961893320083618 63.26429550773865 36.93179165764363 174.47517600792446 0.03303594699900714
0027 0.5478585362434387 -0.8270125389099121 2.9344708919525146 59.28568195647119 39.87116009693464 173.08756083114494 0.03424726899902453
0028 0.5521349906921387 -0.8381004929542542 2.9732892513275146 63.153387364801645 40.750720372956216 173.83868103265686 0.036078195000300184
0029 0.5470633506774902 -0.834532618522644 2.9574079513549805 56.48810940712885 40.56659212124619 169.83737625654072 0.03493722900020657
0030 0.5487685799598694 -0.8436266779899597 2.9825916290283203 61.383898622533486 39.35257029403247 171.2398710942704 0.03929962699839962
0031 0.5421281456947327 -0.8369117975234985 2.958305835723877 60.715144810134205 39.518170414996234 172.74852135802365 0.03323746100068092
0032 0.5351657271385193 -0.8316659927368164 2.93361496925354 62.01154498833456 36.70324989679617 172.0184746662244 0.03440237700124271
0033 0.5359504222869873 -0.838676393032074 2.954808235168457 59.41472934372464 40.53531093144659 169.28083099832818 0.03414422900095815
0034 0.5353463888168335 -0.8433747887611389 2.9708266258239746 62.30905066846686 38.441945484043885 170.76700869398698 0.030627426000137348
0035 0.5380868315696716 -0.8518624305725098 2.9967801570892334 59.286118342296874 40.96409513898844 169.2782391599018 0.03484335900066071
0036 0.5248886346817017 -0.8448970317840576 2.9585275650024414 64.77516782913497 34.74983328507354 170.87530266087373 0.03512607100128662
0037 0.5290980935096741 -0.8561543822288513 3.003056287765503 58.672724052351725 48.33518476920388 164.92316676909428 0.03836235099879559
0038 0.5333009362220764 -0.8682911992073059 3.0391247272491455 58.96786454806103 35.15750235170503 162.40314051509048 0.033487972999864724
0039 0.5329968333244324 -0.8750497698783875 3.052769660949707 53.26559583079932 46.46727199977413 156.9923332604835 0.036647529999754624
0040 0.5369898676872253 -0.8868956565856934 3.0973806381225586 57.50198766962076 39.78978944244637 161.02084828334688 0.0362578560016118
0041 0.5349252223968506 -0.8856931328773499 3.0883586406707764 48.31939315265026 40.21031795586422 151.75895662802643 0.03208030899986625
0042 0.5381874442100525 -0.9013500213623047 3.132524013519287 55.919632175668625 41.27772690765318 155.25408842648318 0.03249306700308807
0043 0.5369533896446228 -0.9033377766609192 3.139791965484619 51.005475368091176 45.25207310661654 154.7454608902914 0.03270860400152742
0044 0.5356184840202332 -0.9069932103157043 3.1509766578674316 56.71546180867219 39.09032525535608 157.33308182400128 0.03169007100223098
0045 0.5336849093437195 -0.9023649096488953 3.141803026199341 53.01822003888887 42.92904693725742 154.6794577181821 0.03379781100011314
0046 0.5285965204238892 -0.9044802784919739 3.137826919555664 51.8066338335853 39.66265780273126 151.8816721207459 0.03284914899995783
0047 0.5230947136878967 -0.8992647528648376 3.1182875633239746 55.894096477200705 37.20451236325815 155.09808321926752 0.03422667700215243
0048 0.5219826698303223 -0.903662919998169 3.133471965789795 53.676059332030775 42.86378167218002 154.81604567362612 0.03542338199986261
