timestamp x_robot y_robot z_robot roll_robot pitch_robot yaw_robot x_rgbd y_rgbd z_rgbd roll_rgbd pitch_rgbd yaw_rgbd
1789254684298 -1.0020 1.0020 0.0985 30.0000 1.3679 92.1023 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254689761 -1.0370 1.0014 0.0994 30.0000 1.3679 94.1046 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254695368 -1.0720 0.9994 0.1002 30.0000 1.3679 96.1068 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254700910 -1.1069 0.9963 0.1010 30.0000 1.3679 98.1090 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254706363 -1.1416 0.9920 0.1019 30.0000 1.3679 100.1112 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254711722 -1.1762 0.9864 0.1027 30.0000 1.3679 102.1135 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254717107 -1.2105 0.9797 0.1035 30.0000 1.3679 104.1157 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254722763 -1.2446 0.9717 0.1044 30.0000 1.3679 106.1179 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254728469 -1.2784 0.9626 0.1052 30.0000 1.3679 108.1201 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254733968 -1.3119 0.9523 0.1060 30.0000 1.3679 110.1224 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254739390 -1.3450 0.9408 0.1069 30.0000 1.3679 112.1246 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254745065 -1.3776 0.9282 0.1077 30.0000 1.3679 114.1268 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254750788 -1.4098 0.9144 0.1085 30.0000 1.3679 116.1290 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254756502 -1.4415 0.8995 0.1094 30.0000 1.3679 118.1313 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254761929 -1.4727 0.8835 0.1102 30.0000 1.3679 120.1335 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254767751 -1.5033 0.8665 0.1110 30.0000 1.3679 122.1357 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254773351 -1.5332 0.8484 0.1119 30.0000 1.3679 124.1379 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254778814 -1.5626 0.8292 0.1127 30.0000 1.3679 126.1402 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254784533 -1.5912 0.8091 0.1135 30.0000 1.3679 128.1424 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254790221 -1.6191 0.7879 0.1144 30.0000 1.3679 130.1446 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254795666 -1.6462 0.7658 0.1152 30.0000 1.3679 132.1468 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254801058 -1.6726 0.7428 0.1160 30.0000 1.3679 134.1491 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254806422 -1.6981 0.7188 0.1169 30.0000 1.3679 136.1513 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254811788 -1.7228 0.6940 0.1177 30.0000 1.3679 138.1535 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254817181 -1.7466 0.6683 0.1185 30.0000 1.3679 140.1557 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
1789254822581 -1.7695 0.6418 0.1194 30.0000 1.3679 142.1580 1.5000 0.0000 1.5000 -125.0000 180.0000 -90.0000
