frame_id,valid_prediction,error_msg,translation_error_m,geodesic_rotation_error_deg,roll_error_deg,pitch_error_deg,yaw_error_deg,translation_loss,rotation_loss,beta,weighted_pose_loss,inference_runtime_seconds,viewing_angle_deg,dx_m,dy_m,dz_m,gt_x,gt_y,gt_z,gt_roll_deg,gt_pitch_deg,gt_yaw_deg,est_x,est_y,est_z,est_roll_deg,est_pitch_deg,est_yaw_deg,world_marker_x,world_marker_y,world_marker_z,world_marker_roll_deg,world_marker_pitch_deg,world_marker_yaw_deg,world_camera_x,world_camera_y,world_camera_z,world_camera_roll_deg,world_camera_pitch_deg,world_camera_yaw_deg
1789255247162,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,89.90826857849218,nan,nan,nan,-0.9129999999999998,-0.11872227156260462,2.4646263372436423,-98.40900026025744,20.45809076111264,163.0032469484151,nan,nan,nan,nan,nan,nan,-0.587,-0.913,0.1836,30.0,1.3679,-63.6707,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255252518,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,89.44462287834246,nan,nan,nan,-0.8979999999999998,-0.1011952201657077,2.4382003562906007,-98.94301667119755,22.02082321360236,161.6612783032638,nan,nan,nan,nan,nan,nan,-0.5553,-0.898,0.1844,30.0,1.3679,-61.6685,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255257847,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,88.94309169520687,nan,nan,nan,-0.8818999999999998,-0.08409422983505027,2.412208508920497,-99.52294163554473,23.571326210926212,160.2880696027892,nan,nan,nan,nan,nan,nan,-0.5242,-0.8819,0.1853,30.0,1.3679,-59.6663,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255263191,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,88.39862378779034,nan,nan,nan,-0.8646999999999998,-0.06725547016177458,2.3867655104206023,-100.15083813225719,25.10840364992079,158.88076447615956,nan,nan,nan,nan,nan,nan,-0.4937,-0.8647,0.1861,30.0,1.3679,-57.6641,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255268528,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,87.81450443438008,nan,nan,nan,-0.8464999999999998,-0.050842771554738375,2.3617566455036454,-100.82894818269037,26.63077214200059,157.43636654494148,nan,nan,nan,nan,nan,nan,-0.4638,-0.8465,0.187,30.0,1.3679,-55.6619,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255273873,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,87.18574670889696,nan,nan,nan,-0.8272999999999998,-0.03469230360508391,2.337296629456897,-101.55973487428521,28.13712655205554,155.95165726380955,nan,nan,nan,nan,nan,nan,-0.4345,-0.8273,0.1878,30.0,1.3679,-53.6596,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255279233,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,86.514357260393,nan,nan,nan,-0.8069999999999998,-0.019000696804510275,2.31349193504558,-102.34573643571342,29.625829950925606,154.42348925212028,nan,nan,nan,nan,nan,nan,-0.406,-0.807,0.1886,30.0,1.3679,-51.6574,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255284550,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,85.80091405896204,nan,nan,nan,-0.7856999999999997,-0.00379250871381126,2.2902032894216298,-103.18978552619708,31.095354571004773,152.84833874169317,nan,nan,nan,nan,nan,nan,-0.3782,-0.7857,0.1895,30.0,1.3679,-49.6552,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255289915,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,85.04130810016923,nan,nan,nan,-0.7634999999999997,0.01109609107587084,2.2675454078723174,-104.09491031126544,32.54404065942384,151.22251771880022,nan,nan,nan,nan,nan,nan,-0.3511,-0.7635,0.1903,30.0,1.3679,-47.6529,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255295279,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,84.23762107827743,nan,nan,nan,-0.7403999999999997,0.025525829716472215,2.2455428479584363,-105.06417929226154,33.969872098845094,149.5424325102338,nan,nan,nan,nan,nan,nan,-0.3248,-0.7404,0.1911,30.0,1.3679,-45.6507,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255300641,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,83.39094178274831,nan,nan,nan,-0.7163999999999998,0.03941479200356374,2.224138252036351,-106.10096054613615,35.37089863569694,147.80410669230946,nan,nan,nan,nan,nan,nan,-0.2993,-0.7164,0.192,30.0,1.3679,-43.6485,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255306005,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,82.49645320715109,nan,nan,nan,-0.6913999999999998,0.052869450702368315,2.2035282505977607,-107.20872565036231,36.744933139595695,146.00351981855312,nan,nan,nan,nan,nan,nan,-0.2747,-0.6914,0.1928,30.0,1.3679,-41.6463,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255311362,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,81.55853965917163,nan,nan,nan,-0.6656999999999997,0.06580789060845693,2.1836554859990307,-108.39112734361596,38.08967881419689,144.13645782299625,nan,nan,nan,nan,nan,nan,-0.251,-0.6657,0.1936,30.0,1.3679,-39.644,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255316699,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,80.57648538901844,nan,nan,nan,-0.6390999999999998,0.07814819651740068,2.1644626005965257,-109.6517221572215,39.40245046319144,142.19892516860423,nan,nan,nan,nan,nan,nan,-0.2282,-0.6391,0.1945,30.0,1.3679,-37.6418,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255322056,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,79.54917975500794,nan,nan,nan,-0.6117999999999998,0.0899968411944223,2.146146224881945,-110.99427423402865,40.68056718117445,140.1866344203743,nan,nan,nan,nan,nan,nan,-0.2064,-0.6118,0.1953,30.0,1.3679,-35.6396,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255327414,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,78.47475448755786,nan,nan,nan,-0.5835999999999998,0.10132926707872797,2.1285670860072243,-112.42245766687245,41.92107341976584,138.09543966657301,nan,nan,nan,nan,nan,nan,-0.1855,-0.5836,0.1961,30.0,1.3679,-33.6374,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255332759,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,77.35979082024078,nan,nan,nan,-0.5547999999999997,0.1120062013222537,2.111749741533157,-113.93983062605353,43.12080087795957,135.92132668482282,nan,nan,nan,nan,nan,nan,-0.1656,-0.5548,0.197,30.0,1.3679,-31.6352,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255338144,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,76.19906966041866,nan,nan,nan,-0.5252999999999998,0.12219147433385727,2.0958089067470147,-115.54981513782043,44.27642278285633,133.6603995544602,nan,nan,nan,nan,nan,nan,-0.1467,-0.5253,0.1978,30.0,1.3679,-29.6329,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255343484,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,74.9972930418918,nan,nan,nan,-0.4951999999999997,0.13174581326547471,2.0807691392095897,-117.2552460371795,45.38422797433223,131.30946027845468,nan,nan,nan,nan,nan,nan,-0.1289,-0.4952,0.1986,30.0,1.3679,-27.6307,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255348836,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,73.75567542210325,nan,nan,nan,-0.46449999999999975,0.14064466055631217,2.0664911660728187,-119.0587055625522,46.44047677199039,128.8654780540749,nan,nan,nan,nan,nan,nan,-0.1121,-0.4645,0.1995,30.0,1.3679,-25.6285,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255354224,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,72.47198323698056,nan,nan,nan,-0.4331999999999997,0.1489944889715924,2.0531716178284007,-120.962134113023,47.44123370811904,126.32607611376089,nan,nan,nan,nan,nan,nan,-0.0964,-0.4332,0.2003,30.0,1.3679,-23.6262,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255359580,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,71.14900981593543,nan,nan,nan,-0.4012999999999997,0.15671338330688642,2.0407531368327008,-122.96633313723625,48.3822565169198,123.6901219996426,nan,nan,nan,nan,nan,nan,-0.0818,-0.4013,0.2011,30.0,1.3679,-21.624,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255364945,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,69.79398953229982,nan,nan,nan,-0.3689999999999997,0.16366207071413036,2.029260280646512,-125.07133078170368,49.25933511420123,120.95717041583713,nan,nan,nan,nan,nan,nan,-0.0684,-0.369,0.202,30.0,1.3679,-19.6218,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255370309,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,68.40166893625758,nan,nan,nan,-0.3361999999999997,0.17006173924581702,2.018725849352677,-127.27579590447127,50.068140222891145,118.1281755537423,nan,nan,nan,nan,nan,nan,-0.0561,-0.3362,0.2028,30.0,1.3679,-17.6196,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255375671,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,66.97878637188487,nan,nan,nan,-0.3030999999999997,0.17583047369751756,2.0090924853075594,-129.57692595444317,50.80433987278053,115.20557046099769,nan,nan,nan,nan,nan,nan,-0.0449,-0.3031,0.2036,30.0,1.3679,-15.6174,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255381042,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,65.52694898141823,nan,nan,nan,-0.26949999999999974,0.18082900122116793,2.0003847460719535,-131.97038621818433,51.46370890789778,112.19329610474247,nan,nan,nan,nan,nan,nan,-0.0349,-0.2695,0.2045,30.0,1.3679,-13.6151,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255386389,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,64.04792740713816,nan,nan,nan,-0.23559999999999975,0.18522115222562593,1.9927173469331294,-134.44968573940056,52.04209188827541,109.09754811809552,nan,nan,nan,nan,nan,nan,-0.0261,-0.2356,0.2053,30.0,1.3679,-11.6129,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255391737,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,62.544641412400296,nan,nan,nan,-0.20139999999999975,0.1889823691500978,1.9859510150430233,-137.00681567691277,52.535701427028265,105.9259522453398,nan,nan,nan,nan,nan,nan,-0.0184,-0.2014,0.2061,30.0,1.3679,-9.6107,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255397094,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,61.02592546932656,nan,nan,nan,-0.16699999999999976,0.19191602150288442,1.9801922231668578,-139.63177777490904,52.941088329989554,102.68815883453105,nan,nan,nan,nan,nan,nan,-0.012,-0.167,0.207,30.0,1.3679,-7.6085,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255402467,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,59.488320789182076,nan,nan,nan,-0.13239999999999974,0.19430065498011376,1.9753918561830452,-142.31293638754312,53.25529574125776,99.39542857328176,nan,nan,nan,nan,nan,nan,-0.0067,-0.1324,0.2078,30.0,1.3679,-5.6062,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255407784,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,57.93960079991131,nan,nan,nan,-0.09759999999999976,0.19593963909008674,1.9716563868568084,-145.03668525792278,53.4759001142121,96.06108707778762,nan,nan,nan,nan,nan,nan,-0.0027,-0.0976,0.2086,30.0,1.3679,-3.604,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255413108,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,56.385269955458455,nan,nan,nan,-0.06269999999999976,0.1968084162720096,1.9688465423400834,-147.78856107562916,53.60119090940626,92.69922737304435,nan,nan,nan,nan,nan,nan,0.0001,-0.0627,0.2095,30.0,1.3679,-1.6018,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255418494,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,54.82533164621048,nan,nan,nan,-0.02769999999999975,0.19707081693474007,1.96707703792014,-150.55324717785126,53.630166917964246,89.32479724026105,nan,nan,nan,nan,nan,nan,0.0017,-0.0277,0.2103,30.0,1.3679,0.4005,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255423919,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,53.26871611294516,nan,nan,nan,0.00730000000000025,0.19658756823021417,1.9663724311577726,-153.31461695583488,53.562591976658545,85.95364631672574,nan,nan,nan,nan,nan,nan,0.002,0.0073,0.2111,30.0,1.3679,2.4027,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255429256,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,51.71960609718241,nan,nan,nan,0.04230000000000025,0.19533411259763817,1.9665934492049169,-156.05705804357024,53.39901281491285,82.60101850841993,nan,nan,nan,nan,nan,nan,0.0011,0.0423,0.212,30.0,1.3679,4.4049,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255434608,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,50.178938246434164,nan,nan,nan,0.07720000000000025,0.19353163808950488,1.967772892144414,-158.76540648291459,53.14072720398209,79.28173891593461,nan,nan,nan,nan,nan,nan,-0.0009,0.0772,0.2128,30.0,1.3679,6.4071,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255439934,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,48.65556942608838,nan,nan,nan,0.11210000000000025,0.1909261565704801,1.9700991479459158,-161.42552625831817,52.789738155134614,76.00960312855211,nan,nan,nan,nan,nan,nan,-0.0043,0.1121,0.2136,30.0,1.3679,8.4093,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255445323,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,47.154428048898026,nan,nan,nan,0.14680000000000026,0.18760782576704033,1.9732691133525002,-164.02480293749625,52.348655933167535,72.79685218203294,nan,nan,nan,nan,nan,nan,-0.0088,0.1468,0.2145,30.0,1.3679,10.4116,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255450653,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,45.676598950871586,nan,nan,nan,0.18140000000000026,0.18368311844440816,1.9774794188558666,-166.55189601716032,51.82069897000854,69.6545421037835,nan,nan,nan,nan,nan,nan,-0.0145,0.1814,0.2153,30.0,1.3679,12.4138,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255456008,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,44.23341354310408,nan,nan,nan,0.21570000000000025,0.17898820419372585,1.9826153491687448,-168.99768132579186,51.20945874009956,66.59141696098568,nan,nan,nan,nan,nan,nan,-0.0214,0.2157,0.2162,30.0,1.3679,14.416,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255461332,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,42.827780552332776,nan,nan,nan,0.24970000000000026,0.17362955578021608,1.9888735347828337,-171.354902659601,50.51884048235592,63.614347902544566,nan,nan,nan,nan,nan,nan,-0.0296,0.2497,0.217,30.0,1.3679,16.4183,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255466671,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,41.46134623468485,nan,nan,nan,0.28350000000000025,0.16763997328672017,1.9960327876456405,-173.6178042303352,49.75308102741644,60.72879327961616,nan,nan,nan,nan,nan,nan,-0.0389,0.2835,0.2178,30.0,1.3679,18.4205,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255471998,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,40.145373094587015,nan,nan,nan,0.3169000000000003,0.16088018386517408,2.004117665317959,-175.78273086735442,48.916444533492104,57.93801192760718,nan,nan,nan,nan,nan,nan,-0.0494,0.3169,0.2187,30.0,1.3679,20.4227,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255477321,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,38.87956131032151,nan,nan,nan,0.34990000000000027,0.15357137556807074,2.0131609678826305,-177.8474921396775,48.013270580937444,55.24382189838126,nan,nan,nan,nan,nan,nan,-0.061,0.3499,0.2195,30.0,1.3679,22.4249,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255482708,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,37.672071729690096,nan,nan,nan,0.3825000000000003,0.14557427554734617,2.0231872529004487,-179.81128883683007,47.04786837420473,52.6466422289089,nan,nan,nan,nan,nan,nan,-0.0738,0.3825,0.2203,30.0,1.3679,24.4271,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255488104,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,36.53070100860422,nan,nan,nan,0.4146000000000003,0.13680696859857142,2.0341391627277785,178.32540532070303,46.02440461079538,50.14557837186604,nan,nan,nan,nan,nan,nan,-0.0878,0.4146,0.2212,30.0,1.3679,26.4294,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255493435,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,35.45326582932377,nan,nan,nan,0.44620000000000026,0.12754800041787448,2.0459675822430325,176.56142045885906,44.947064545356724,47.7391256604225,nan,nan,nan,nan,nan,nan,-0.1028,0.4462,0.222,30.0,1.3679,28.4316,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255498765,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,34.44937901204657,nan,nan,nan,0.4773000000000003,0.11760074051355635,2.0587789842114335,174.8945318886118,43.819710972139006,45.42461859531046,nan,nan,nan,nan,nan,nan,-0.119,0.4773,0.2228,30.0,1.3679,30.4338,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255504115,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,33.52281073749272,nan,nan,nan,0.5078000000000003,0.10699798896845825,2.0723521805804883,173.3220197211485,42.64606284181997,43.19891660397372,nan,nan,nan,nan,nan,nan,-0.1362,0.5078,0.2237,30.0,1.3679,32.436,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255509461,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,32.67391706758228,nan,nan,nan,0.5377000000000002,0.09590357619143802,2.086801886637467,171.84066275773512,41.42956978713535,41.05833203602938,nan,nan,nan,nan,nan,nan,-0.1544,0.5377,0.2245,30.0,1.3679,34.4383,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255514814,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,31.910739931410625,nan,nan,nan,0.5669000000000002,0.08417822933443164,2.1021526599431635,170.44716828078285,40.17365079294315,38.9991908118975,nan,nan,nan,nan,nan,nan,-0.1737,0.5669,0.2253,30.0,1.3679,36.4405,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255520158,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,31.236358158751997,nan,nan,nan,0.5954000000000003,0.07179739083664527,2.1182652276495144,169.13784432347958,38.88132883280382,37.017305988460606,nan,nan,nan,nan,nan,nan,-0.194,0.5954,0.2262,30.0,1.3679,38.4427,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255525500,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,30.64955591048506,nan,nan,nan,0.6232000000000002,0.05892489110693683,2.135254305043789,167.9089947152398,37.555475867231834,35.10850290628188,nan,nan,nan,nan,nan,nan,-0.2153,0.6232,0.227,30.0,1.3679,40.4449,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255530850,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,30.15456320169778,nan,nan,nan,0.6502000000000002,0.0454788149408773,2.1530625344823524,166.75686284677417,36.198691846114386,33.26849428074395,nan,nan,nan,nan,nan,nan,-0.2376,0.6502,0.2278,30.0,1.3679,42.4472,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255536238,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.75229978248191,nan,nan,nan,0.6765000000000002,0.03143460477767296,2.171550643117141,165.67791699282427,34.81358680049314,31.493301902089758,nan,nan,nan,nan,nan,nan,-0.2608,0.6765,0.2287,30.0,1.3679,44.4494,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255541583,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.440133579846503,nan,nan,nan,0.7019000000000002,0.016956091026181508,2.1908333462354252,164.66855017852592,33.40238505367077,29.778748892314912,nan,nan,nan,nan,nan,nan,-0.2849,0.7019,0.2295,30.0,1.3679,46.4516,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255546954,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.217506302394124,nan,nan,nan,0.7265000000000003,0.0020187161256092767,2.21077137098914,163.72534697105436,31.96720667666431,28.120861866971715,nan,nan,nan,nan,nan,nan,-0.3098,0.7265,0.2303,30.0,1.3679,48.4538,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255552327,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.08694343994239,nan,nan,nan,0.7501000000000002,-0.013516792772107766,2.2313892749390805,162.8450049530975,30.50993933214977,26.515720060314496,nan,nan,nan,nan,nan,nan,-0.3356,0.7501,0.2312,30.0,1.3679,50.4561,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255557641,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.04057845501282,nan,nan,nan,0.7729000000000003,-0.029429247614476794,2.2527198581680867,162.02452302263373,29.032542652810097,24.959787059089926,nan,nan,nan,nan,nan,nan,-0.3622,0.7729,0.232,30.0,1.3679,52.4583,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255562982,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.077722962164955,nan,nan,nan,0.7947000000000002,-0.04580056360592666,2.2747057630325243,161.26094731027112,27.53662331645749,23.449437585127757,nan,nan,nan,nan,nan,nan,-0.3896,0.7947,0.2328,30.0,1.3679,54.4605,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255568324,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.19673765107904,nan,nan,nan,0.8155000000000002,-0.06271265595088626,2.297289631888758,160.5515547610041,26.023736628175072,21.98128319702169,nan,nan,nan,nan,nan,nan,-0.4178,0.8155,0.2337,30.0,1.3679,56.4627,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255573656,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.38742792785319,nan,nan,nan,0.8354000000000003,-0.07988697895322755,2.3204223496151997,159.89377720488116,24.495248477738116,20.55201926560621,nan,nan,nan,nan,nan,nan,-0.4466,0.8354,0.2345,30.0,1.3679,58.465,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255579003,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.648460115135933,nan,nan,nan,0.8542000000000002,-0.09746280546101466,2.344128473772644,159.28532871249473,22.952651762114893,19.158704607245614,nan,nan,nan,nan,nan,nan,-0.4761,0.8542,0.2353,30.0,1.3679,60.4672,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255584349,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,29.977474321279995,nan,nan,nan,0.8720000000000002,-0.11552205067867627,2.368350646717456,158.72400532629004,21.397117918305806,17.79832743128433,nan,nan,nan,nan,nan,nan,-0.5063,0.872,0.2362,30.0,1.3679,62.4694,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255589698,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,30.364472624542838,nan,nan,nan,0.8887000000000003,-0.13384352655371973,2.393121668532476,158.20781428441273,19.829810586357457,16.46808514257413,nan,nan,nan,nan,nan,nan,-0.5371,0.8887,0.237,30.0,1.3679,64.4716,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255595066,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,30.805850306440263,nan,nan,nan,0.9043000000000002,-0.15245179064693865,2.4183022663696407,157.73491191621318,18.251738971430576,15.16523907626013,nan,nan,nan,nan,nan,nan,-0.5684,0.9043,0.2378,30.0,1.3679,66.4739,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255600434,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,31.300599126754143,nan,nan,nan,0.9189000000000003,-0.1714861158063971,2.4439169977897435,157.3036900925823,16.664081424756134,13.887364187227353,nan,nan,nan,nan,nan,nan,-0.6003,0.9189,0.2387,30.0,1.3679,68.4761,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255605840,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,31.83767101832493,nan,nan,nan,0.9323000000000002,-0.19066795633596717,2.469916747671197,156.9126286492735,15.067719720729293,12.631949230809955,nan,nan,nan,nan,nan,nan,-0.6326,0.9323,0.2395,30.0,1.3679,70.4783,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255611190,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,32.41572188869177,nan,nan,nan,0.9445000000000002,-0.21013658508371263,2.496326073574795,156.56038600490896,13.463560552594535,11.396648427087781,nan,nan,nan,nan,nan,nan,-0.6654,0.9445,0.2403,30.0,1.3679,72.4805,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255616546,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,33.032582610323026,nan,nan,nan,0.9556000000000002,-0.2299165596104275,2.523005702652474,156.2457540135881,11.852382598635609,10.179145429966832,nan,nan,nan,nan,nan,nan,-0.6986,0.9556,0.2412,30.0,1.3679,74.4828,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255621881,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,33.68101825632318,nan,nan,nan,0.9656000000000002,-0.24984404950725375,2.550070350191503,155.9677136357608,10.235164564840593,8.9773857531051,nan,nan,nan,nan,nan,nan,-0.7322,0.9656,0.242,30.0,1.3679,76.485,1.5,0.0,1.5,-125.0,180.0,-90.0
1789255627245,False,missing_prediction,nan,nan,nan,nan,nan,nan,nan,0.1,nan,nan,34.358212245928854,nan,nan,nan,0.9744000000000003,-0.2699436123349855,2.577380743343819,155.72533589946335,8.61260777642865,7.789202290852701,nan,nan,nan,nan,nan,nan,-0.7661,0.9744,0.2428,30.0,1.3679,78.4872,1.5,0.0,1.5,-125.0,180.0,-90.0
